 MODEL, SCENARIO , REGION , VARIABLE , UNIT ,2015,2020,2030,2040,2050,2060,2070,2080,2090,2100 
 GCAM4, SSP4-60 , World , CMIP6 Emissions|Sulfur|Waste , Mt SO2/yr ,0.536972143899749,0.469839903745431,0.328266371958164,0.278202904923582,0.243528043935222,0.224266921241407,0.227337292836084,0.237454843908688,0.247902156924285,0.256757982940572 
 GCAM4, SSP4-60 , World , CMIP6 Emissions|VOC , Mt VOC/yr ,227.244818987672,230.43899708971,228.603087423489,231.17482440375,225.583026241324,217.667451386179,207.779937547674,196.250461085989,187.598212986544,174.352021211379 
 GCAM4, SSP4-60 , World , CMIP6 Emissions|VOC|Agricultural Waste Burning , Mt VOC/yr ,5.710034233272,5.37175389631385,5.23679284419739,5.71825085453808,6.30575351254344,6.84748049468688,7.27870052330283,7.58236428601854,7.70691506235036,7.71152583911556 
 GCAM4, SSP4-60 , World , CMIP6 Emissions|VOC|Aircraft , Mt VOC/yr ,0.0876156614262376,0.102145222097985,0.139595170739419,0.169427218778457,0.190437741724925,0.212442578304456,0.230979186064115,0.244415968336068,0.253425462976732,0.258058303544173 
 GCAM4, SSP4-60 , World , CMIP6 Emissions|VOC|Energy Sector , Mt VOC/yr ,54.1107440759784,56.361074831551,61.107576871042,66.1364760984087,67.2876676197532,68.2564567764654,64.8604015815904,61.7961457440901,60.3795749616868,52.0225198227156 
 GCAM4, SSP4-60 , World , CMIP6 Emissions|VOC|Forest Burning , Mt VOC/yr ,20.492459419186,24.0418258006162,20.4027571421982,21.7197927766945,22.9875159532436,20.7816945183175,20.4221840760659,17.8012601478546,16.6452149319768,18.0199488627738 
 GCAM4, SSP4-60 , World , CMIP6 Emissions|VOC|Grassland Burning , Mt VOC/yr ,32.0300492369922,30.0222993791557,25.8324909077084,21.9063222133461,18.129907397822,14.7508156309648,11.9163770103627,9.75063160050535,8.18687458514734,6.92656313618048 
 GCAM4, SSP4-60 , World , CMIP6 Emissions|VOC|Industrial Sector , Mt VOC/yr ,13.5400581843399,13.2528912455647,14.0784922516719,15.2936838222342,16.0776509707153,16.5608321502401,16.7902033700237,17.0472102289495,17.1687694600207,17.1074974793238 
 GCAM4, SSP4-60 , World , CMIP6 Emissions|VOC|International Shipping , Mt VOC/yr ,3.09107855678599,2.9977990336681,2.83875980726616,2.55648199074054,2.1342319074675,2.07331140595829,1.9848703446422,1.86444128420624,1.72001415768772,1.55860450160772 
 GCAM4, SSP4-60 , World , CMIP6 Emissions|VOC|Peat Burning , Mt VOC/yr ,5.037486230181,5.037486230181,5.037486230181,5.037486230181,5.037486230181,5.037486230181,5.037486230181,5.037486230181,5.037486230181,5.037486230181 
 GCAM4, SSP4-60 , World , CMIP6 Emissions|VOC|Residential Commercial Other , Mt VOC/yr ,33.0356188015385,35.545097262144,36.6596213520807,37.9009244583284,38.5139762717793,37.7048082829915,36.3623278478389,34.3528026206995,31.5606431526896,28.8760427341558 
 GCAM4, SSP4-60 , World , CMIP6 Emissions|VOC|Solvents Production and Application , Mt VOC/yr ,23.0740625087482,20.1312786318796,18.8645252798007,19.4492092791728,19.2308129198408,18.6539943963801,17.7567186240172,16.9145346039859,16.4402061773615,15.9615014658851 
 GCAM4, SSP4-60 , World , CMIP6 Emissions|VOC|Transportation Sector , Mt VOC/yr ,29.7186277586952,30.2825353950203,31.3394656569793,28.7607971413538,23.4086471991127,20.5077577935104,18.7947728704828,17.4422575652684,16.0180508815451,14.350893172954 
 GCAM4, SSP4-60 , World , CMIP6 Emissions|VOC|Waste , Mt VOC/yr ,7.31698432052828,7.29281016151824,7.06552390962355,6.52597231997326,6.27893851714008,6.28037112817892,6.34491588310265,6.41691080589363,6.48103792292093,6.52137966294223 
 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|BC , Mt BC/yr ,9.72742444367411,9.41651145413817,8.4366076339649,8.06246570889045,5.56517202746948,4.64239800475276,3.6928771634863,2.88133149757992,2.40883409379761,2.17786929377175 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|BC|Agricultural Waste Burning , Mt BC/yr ,0.1873268320865,0.220627928455723,0.27716896248919,0.335110729243796,0.378290861851492,0.42189872179166,0.453486939959631,0.465113304526311,0.474762448703539,0.472227030335605 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|BC|Aircraft , Mt BC/yr ,0.0106717338064691,0.0127399675990832,0.0167823379261405,0.018334064857254,0.0165112394153859,0.0131645835490248,0.00872689152399567,0.006,0.0058,0.0064 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|BC|Energy Sector , Mt BC/yr ,1.1905880476096,1.10393569801971,1.09430042769996,1.09287441174339,0.764988552284781,0.544333448737541,0.428534839606849,0.352490381581043,0.298872280641252,0.247919892496603 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|BC|Forest Burning , Mt BC/yr ,0.4973943713641,0.54993334032335,0.402434874458603,0.367925050758048,0.325728229982161,0.328798368165867,0.330900749540869,0.334526622229263,0.339510029666703,0.344510785358164 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|BC|Grassland Burning , Mt BC/yr ,1.0315692219632,0.98874467278772,1.00056817819259,0.959283410774814,0.892146751433045,0.810320747796548,0.746334080446473,0.719378134206024,0.638474109395345,0.623806610438903 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|BC|Industrial Sector , Mt BC/yr ,0.827215730709981,0.69245323606295,0.500808786932162,0.356478840739716,0.157667555108288,0.117200666385944,0.0821701119490788,0.0531692257442572,0.0309585217517316,0.00751842468571651 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|BC|International Shipping , Mt BC/yr ,0.17054242237372,0.205207452713609,0.208706404923784,0.176290006746299,0.1064320380746,0.0767623271872177,0.0452125004960514,0.027,0.0217,0.0186 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|BC|Peat Burning , Mt BC/yr ,0.032135982579,0.032135982579,0.032135982579,0.032135982579,0.032135982579,0.032135982579,0.032135982579,0.032135982579,0.032135982579,0.032135982579 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|BC|Residential Commercial Other , Mt BC/yr ,3.6951622934636,3.38463881632391,2.80232484911883,2.61102517331951,1.24948554617042,1.04804359562264,0.73552117601876,0.328130663082009,0.136515458702972,0.0935338801957792 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|BC|Transportation Sector , Mt BC/yr ,1.40767707821696,1.6120897199779,1.58499391962514,1.68062440387709,1.27697620867094,0.932280742981324,0.549822486838238,0.308803965511043,0.197370603649507,0.111192360569134 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|BC|Waste , Mt BC/yr ,0.677140729500971,0.614004639295195,0.516382910019496,0.432383634251526,0.364809061899362,0.317458819955985,0.280031404527356,0.254583218120971,0.232734658707566,0.220024327112842 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|C2F6 , kt C2F6/yr ,1.57,2.01761066158971,1.35882341742027,0.937068062827225,0.390968110423607,0.0690172298905283,0.0453140409328891,0.0322219895287958,0.0206244645406949,0.0178745359352689 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|CF4 , kt CF4/yr ,10.87,12.7461738080869,10.3583162341581,8.83638503319251,4.61892999396499,1.05223174411587,0.890198551599275,0.78261375980688,0.672404948702474,0.582729088714544 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|CH4 , Mt CH4/yr ,388.072795170269,397.464394299079,454.467560029185,542.29273707973,262.345777708458,164.707882734588,139.017753831797,128.005055479545,117.184339368809,107.694373805751 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|CH4|Agricultural Waste Burning , Mt CH4/yr ,1.36741788784789,1.84282578511456,2.78522716983427,3.80287310896019,4.72582802739757,5.64951414349842,6.42783955597091,6.97421020798964,7.39848373082711,7.62148672807413 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|CH4|Agriculture , Mt CH4/yr ,139.271799533091,152.521335334363,183.014032932124,208.920235380326,132.410821841303,105.602170879746,92.3915304569634,85.1704589895893,75.736416135129,66.9035614374674 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|CH4|Energy Sector , Mt CH4/yr ,154.680849710791,155.70075521982,177.756694142204,236.470409212192,84.1936839758094,19.8447995219135,7.3793001766268,3.24329984486822,1.51623748060852,0.666312441825584 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|CH4|Forest Burning , Mt CH4/yr ,5.37302855261699,5.54521753892626,4.24250024958042,3.86411903282625,3.18405159318501,3.16382310181354,3.13457099104577,3.11992491909466,3.11600705615986,3.12086891522066 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|CH4|Grassland Burning , Mt CH4/yr ,5.71814111537889,5.45284939199226,5.47131973486678,5.20407153562551,4.79237160603318,4.30930941597244,3.93252509899328,3.75321858632664,3.28113225966144,3.17345150601095 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|CH4|Industrial Sector , Mt CH4/yr ,0.889587571852396,0.889587571852396,0.889587571852396,0.889587571852396,0.889587571852396,0.889587571852396,0.889587571852396,0.889587571852396,0.889587571852396,0.889587571852396 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|CH4|International Shipping , Mt CH4/yr ,0.0272759821327494,0.0356728695986926,0.056692892526683,0.0742651868262728,0.0784358262961121,0.0668970570962232,0.0474896814299041,0.0350889800729151,0.0341714393895504,0.0373133211234961 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|CH4|Peat Burning , Mt CH4/yr ,1.877432502294,1.877432502294,1.877432502294,1.877432502294,1.877432502294,1.877432502294,1.877432502294,1.877432502294,1.877432502294,1.877432502294 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|CH4|Residential Commercial Other , Mt CH4/yr ,12.0028466973574,10.5258095073763,7.22330896134044,4.94795889606809,2.83658195360774,1.48978685423067,0.512952709506205,0.06424010672305,0.0476696493886966,0.0443177992051058 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|CH4|Transportation Sector , Mt CH4/yr ,0.564243471558181,0.564243471558181,0.564243471558181,0.564243471558181,0.564243471558181,0.564243471558181,0.564243471558181,0.564243471558181,0.564243471558181,0.564243471558181 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|CH4|Waste , Mt CH4/yr ,66.3001721453482,62.5086651061822,70.5865204010025,75.6775411812007,26.7927393391216,21.2503182146117,21.8602816155567,22.3133502991758,22.7229580719408,22.7957981111193 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|CO , Mt CO/yr ,934.349884424172,884.161072736062,754.608706715907,706.196769177879,598.676690090022,544.402489400433,491.175534332582,460.37539699612,444.492991130056,435.377883098477 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|CO2 , Mt CO2/yr ,39152.7262976191,43712.6285758957,55300.0166278014,68774.6275087147,50319.094996155,16582.6682404365,-5768.06195748693,-14855.3327805787,-18556.2449805787,-20311.3819805787 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|CO2|AFOLU , Mt CO2/yr ,3517.44,3949.96612718304,4550.30609252099,3434.66451939741,2755.04100786561,4771.95124383415,2500.95061458472,903.8,58.12,-800.9 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|CO2|Aircraft , Mt CO2/yr ,764.542185141304,890.871035211661,1228.88032824389,1746.07817447108,1632.98192589732,1216.95544711679,636.568999531323,190.7282,12.8641,9.6348 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|CO2|Energy Sector , Mt CO2/yr ,15371.1961770746,17058.3836853158,22887.8778383967,30768.4572139778,18364.0024799628,-7747.17233171709,-18723.0518162672,-21575.2,-22646.0,-23545.9 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|CO2|Industrial Sector , Mt CO2/yr ,8929.72070721387,9771.17924898878,11070.2646247346,13301.0880017757,10171.6873756885,6405.01938438989,4283.41457730575,2761.9262,2043.273,1819.5093 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|CO2|International Shipping , Mt CO2/yr ,1006.84608954093,1123.61557229269,1423.17028635878,1858.89393102464,1599.5052718698,1199.41983081816,631.719212582817,190.7282,12.8641,9.6348 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|CO2|Residential Commercial Other , Mt CO2/yr ,3289.91599854426,3406.06435295307,3566.49267921194,4290.10038733674,3193.75363714226,1775.37190088237,988.799468157965,434.8038,152.765,121.1517 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|CO2|Solvents Production and Application , Mt CO2/yr ,50.5691693663365,50.5691693663365,50.5691693663365,50.5691693663365,50.5691693663365,50.5691693663365,50.5691693663365,50.5691693663365,50.5691693663365,50.5691693663365 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|CO2|Transportation Sector , Mt CO2/yr ,6092.06802068281,7331.5514345293,10392.0276589131,13194.34816131,12421.1261783072,8780.12564569096,3732.53986719648,2056.8837,1628.8717,1894.4903 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|CO2|Waste , Mt CO2/yr ,130.427950054924,130.427950054924,130.427950054924,130.427950054924,130.427950054924,130.427950054924,130.427950054924,130.427950054924,130.427950054924,130.427950054924 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|CO|Agricultural Waste Burning , Mt CO/yr ,28.0482450811481,34.0884212520964,44.9521745765981,56.2221917151597,65.2757668627367,74.1136424746966,81.016970956465,84.6092699313498,87.5213686644415,88.1339749579884 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|CO|Aircraft , Mt CO/yr ,0.577669356422356,0.577669356422356,0.577669356422356,0.577669356422356,0.577669356422356,0.577669356422356,0.577669356422356,0.577669356422356,0.577669356422356,0.577669356422356 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|CO|Energy Sector , Mt CO/yr ,48.8632961074168,45.9361197609577,47.8940127757011,52.6048814163469,37.1822494545811,20.7840120780757,10.7922850097861,6.05806446483231,3.30019683754846,0.92970152634877 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|CO|Forest Burning , Mt CO/yr ,103.702196749566,108.977002791969,82.9450986151337,75.2831674507896,65.5487255044125,63.5128327355063,62.6525978295416,62.0688899651916,61.7076237634431,61.3986140709828 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|CO|Grassland Burning , Mt CO/yr ,174.058664190453,171.243824517807,174.084515925765,171.782274104839,166.333555077652,159.837633080722,153.272773544545,151.762078313174,145.706821184816,145.199311653529 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|CO|Industrial Sector , Mt CO/yr ,128.03255801549,122.171745449128,108.971173486699,100.165234600314,72.8473466747524,68.7088939153366,66.3291413533739,63.519269903609,62.2655730108241,60.8900821039745 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|CO|International Shipping , Mt CO/yr ,0.70406247494166,0.86455663028095,1.19702645858977,1.41112299322436,1.35279293019896,1.152105226771,0.816291427043331,0.601848964330935,0.585277362127165,0.637660756767311 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|CO|Peat Burning , Mt CO/yr ,21.7403299267049,21.7403299267049,21.7403299267049,21.7403299267049,21.7403299267049,21.7403299267049,21.7403299267049,21.7403299267049,21.7403299267049,21.7403299267049 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|CO|Residential Commercial Other , Mt CO/yr ,243.004957259546,184.206622390897,93.4541014091627,46.0418343910811,25.7658759818751,20.756212294566,17.5164595363148,15.5858813659578,14.9233275639885,14.843378325172 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|CO|Transportation Sector , Mt CO/yr ,145.425008430769,156.634160026857,146.065186531698,151.927883046159,117.153173267833,90.5114343833758,56.5683412171452,35.7382289672437,29.1539759747681,25.7603678208122 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|CO|Waste , Mt CO/yr ,40.1928968317104,37.7206206329398,32.7274176534305,28.4401801768371,24.8992050528525,22.7077239282551,19.8926741752395,18.1138658373034,17.0108274849723,15.2667925997752 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|HFC , Mt CO2-equiv/yr ,940.62,1334.10109664638,2189.74242960237,2669.12900806565,1722.77132446582,115.940601386727,140.698237229376,161.665,168.33,169.725 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|N2O , kt N2O/yr ,10900.0,11732.6718285475,12646.7650935487,13379.85962854,9698.29755856354,12211.5107376656,12770.251546665,12335.128,11840.1138,11485.2995 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|NH3 , Mt NH3/yr ,65.2797031349485,69.6815883008125,77.1603547749484,80.895903061498,81.167929068557,88.675179863134,93.2183409409676,91.7290182980708,93.5628126769414,91.9363861786746 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|NH3|Agricultural Waste Burning , Mt NH3/yr ,0.4782096662935,0.561216915753215,0.703897807144776,0.853050129116323,0.968459418621166,1.10292243346915,1.19859822583515,1.23729206764665,1.26924094879029,1.26845313805838 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|NH3|Agriculture , Mt NH3/yr ,46.1874836083581,50.2108698868513,57.3294197347922,61.1269137101179,63.1546211621874,72.2455924668509,77.6788441379958,76.6149297222311,78.6469614025544,77.0026609496775 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|NH3|Aircraft , Mt NH3/yr ,0.00257167093505708,0.00257167093505708,0.00257167093505708,0.00257167093505708,0.00257167093505708,0.00257167093505708,0.00257167093505708,0.00257167093505708,0.00257167093505708,0.00257167093505708 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|NH3|Energy Sector , Mt NH3/yr ,0.869735198318705,0.917647198679607,0.89300594205951,0.892899590973012,0.761499511761335,0.569168955367952,0.463716169286562,0.423870160450541,0.392190563610914,0.388530301730064 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|NH3|Forest Burning , Mt NH3/yr ,1.6429781965633,1.74492363143976,1.40193888123559,1.29440808466184,1.17719516340819,1.17824614429055,1.17678194575,1.18118042800937,1.18783135289097,1.19665839092382 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|NH3|Grassland Burning , Mt NH3/yr ,1.57542903516319,1.53073397776126,1.59524242324312,1.57339368665777,1.50397886965769,1.4077935831185,1.33280881401878,1.3235546343453,1.2143295021958,1.22316676337513 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|NH3|Industrial Sector , Mt NH3/yr ,1.27237224388063,1.53297150924532,2.2476219630505,2.41124306588989,2.09525612207569,1.71837117166113,1.54034976579745,1.34074384235859,1.25478524063543,1.23919527759274 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|NH3|International Shipping , Mt NH3/yr ,0.0167170704985418,0.0167170704985418,0.0167170704985418,0.0167170704985418,0.0167170704985418,0.0167170704985418,0.0167170704985418,0.0167170704985418,0.0167170704985418,0.0167170704985418 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|NH3|Peat Burning , Mt NH3/yr ,0.197169559522,0.197169559522,0.197169559522,0.197169559522,0.197169559522,0.197169559522,0.197169559522,0.197169559522,0.197169559522,0.197169559522 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|NH3|Residential Commercial Other , Mt NH3/yr ,3.47064264562992,3.42990677856878,3.12946259653733,2.79759333767311,1.56603541984931,0.680472830165929,0.277164734582063,0.0829769909837977,0.0639358889744663,0.0639358889744663 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|NH3|Transportation Sector , Mt NH3/yr ,0.385237797254974,0.355703659027073,0.462150683399053,0.548786712921947,0.543268657509994,0.374997534723706,0.152462404215621,0.126855708559255,0.135923033802851,0.156170724856341 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|NH3|Waste , Mt NH3/yr ,9.18115644253059,9.18115644253059,9.18115644253059,9.18115644253059,9.18115644253059,9.18115644253059,9.18115644253059,9.18115644253059,9.18115644253059,9.18115644253059 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|NOx , Mt NOx/yr ,155.520450405015,162.67243548958,162.370049083401,169.625596256661,124.159368903992,94.7024773880229,69.0720147122268,54.177427741733,48.6333964653664,44.9046269033378 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|NOx|Agricultural Waste Burning , Mt NOx/yr ,1.0755580812093,1.32101510006561,1.76185273990001,2.20777825969252,2.55588644423338,2.83556020011492,3.06393348265089,3.18505647241841,3.28156538432781,3.29297103924037 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|NOx|Agriculture , Mt NOx/yr ,5.964699286038,6.52854189273729,7.61139416721079,8.26793555038944,8.7306501965198,10.8378584281587,11.703437362294,11.4136684490401,11.8510191655808,11.9094139583384 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|NOx|Aircraft , Mt NOx/yr ,3.13196777062978,3.84001220315588,5.1463009671643,5.84969585471252,5.53560343116366,4.84263007407332,3.52218006406647,2.6644,2.5957,2.8331 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|NOx|Energy Sector , Mt NOx/yr ,32.7165886397872,30.7777268596968,28.4542682075249,33.2804448596104,17.3700074672814,6.39649230099351,1.65941645589173,0.892170273487992,0.534136913525526,0.324174870514851 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|NOx|Forest Burning , Mt NOx/yr ,2.139090323822,2.41760003002221,1.6211987696993,1.46127777133595,1.21421056402145,1.21985179797634,1.22058125352875,1.22803527667054,1.24398448677094,1.2618512624815 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|NOx|Grassland Burning , Mt NOx/yr ,10.3192435103861,10.1691957582495,10.3223942985535,10.2040478950358,9.91964462437551,9.59440025167244,9.2463634191104,9.16765972166016,8.84679353180147,8.82183091527322 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|NOx|Industrial Sector , Mt NOx/yr ,19.5048738819341,18.1112233931374,16.9942464271336,17.1759013558058,12.259904632699,10.041103369974,8.81985596230117,7.6618,7.00939999999999,6.42669999999999 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|NOx|International Shipping , Mt NOx/yr ,23.222172452345198,25.3157565808964,19.9184442028425,19.0752555222794,13.9512456197228,10.7122245350289,6.74460145923317,4.3374,3.5616,3.1627 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|NOx|Peat Burning , Mt NOx/yr ,0.2012100085676,0.2012100085676,0.2012100085676,0.2012100085676,0.2012100085676,0.2012100085676,0.2012100085676,0.2012100085676,0.2012100085676,0.2012100085676 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|NOx|Residential Commercial Other , Mt NOx/yr ,8.01445357913848,7.75663453173967,7.5658639893627,7.48524351693999,4.65967203549504,3.11924186316402,2.17942668037374,1.22064796240567,0.840661838236542,0.79671459977179 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|NOx|Transportation Sector , Mt NOx/yr ,43.2233875140689,50.6495364923359,57.9869648139897,60.2960864667794,44.1719021664804,31.6921529484612,17.8751825856063,9.61437849091457,6.25564567424207,3.63778080670483 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|NOx|Waste , Mt NOx/yr ,6.00720535708866,5.58398263897599,4.78591049145191,4.12071919551274,3.58943171343188,3.20975160983777,2.83582597860242,2.59100108656798,2.41167946231369,2.23617944244517 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|OC , Mt OC/yr ,34.7460248734114,30.9320885224467,24.4033961091586,21.3377297048468,18.6436538144084,17.0960615908393,16.0471270432635,15.5678410479623,14.9440477245852,14.7965976852514 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|OC|Agricultural Waste Burning , Mt OC/yr ,0.912588908926,1.14232838295646,1.5673117613336,2.01296447530276,2.38477822982198,2.73751254435665,3.02722628637283,3.19579480719081,3.33526157836511,3.38428813975246 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|OC|Aircraft , Mt OC/yr ,0.00525728589263222,0.00525728589263222,0.00525728589263222,0.00525728589263222,0.00525728589263222,0.00525728589263222,0.00525728589263222,0.00525728589263222,0.00525728589263222,0.00525728589263222 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|OC|Energy Sector , Mt OC/yr ,2.03526250103972,1.3434256188758,1.12382793779904,1.34250744573147,0.964378206777168,0.405818653809357,0.0828649685752887,0.0269498105784227,0.0221484249107933,0.0196993244523689 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|OC|Forest Burning , Mt OC/yr ,6.367750290839,6.72197959163457,5.43008162227159,5.01838816963317,4.57240877842612,4.58119566623196,4.58230809941,4.6050731191794,4.63349486038446,4.67199215278937 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|OC|Grassland Burning , Mt OC/yr ,7.1285043287084,6.83051684404281,6.91954523622398,6.64180141508043,6.17124385158027,5.6178868038897,5.1707234720023,4.98785963000583,4.42944282521309,4.33320082465229 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|OC|Industrial Sector , Mt OC/yr ,1.444273692457,1.19837173581841,0.780880810194477,0.553196872693821,0.24413598714782,0.158903885482749,0.119855738302433,0.0828147540513271,0.0592784058893833,0.0346946598007885 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|OC|International Shipping , Mt OC/yr ,0.129622497478331,0.116872743628003,0.115849615232606,0.101761924249837,0.0638668225280301,0.0477328747544673,0.0290804570845435,0.0179440980115722,0.0140483398906387,0.0115692210864084 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|OC|Peat Burning , Mt OC/yr ,0.793619024008,0.793619024008,0.793619024008,0.793619024008,0.793619024008,0.793619024008,0.793619024008,0.793619024008,0.793619024008,0.793619024008 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|OC|Residential Commercial Other , Mt OC/yr ,11.0728705882431,8.2656668319203,3.81490263025091,1.48866889271342,0.601736712683367,0.36620496212012,0.226567389092552,0.125798254358032,0.0791042212225247,0.0708622836429322 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|OC|Transportation Sector , Mt OC/yr ,0.633161383665208,0.700582916005489,0.686500654485821,0.733615722834035,0.58418695665617,0.445247033840242,0.27986345146963,0.177950127596373,0.143179550083487,0.125359471173927 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|OC|Waste , Mt OC/yr ,4.22311437215398,3.81346754766422,3.16561953146594,2.64594847670726,2.2580419588869,1.93668285645346,1.72976087105335,1.54878013708987,1.42921320872514,1.34605529800023 
 REMIND-MAGPIE, SSP5-34-OS , World , CMIP6 Emissions|SF6 , kt SF6/yr ,8.02,8.41266087451929,9.2938782663,9.9479249613796,6.16171040723981,1.3850970495108,1.25488137784448,1.121,0.9734,0.8071 
